solexs_observation_id,hel1os_observation_id,soft_mean,soft_median,soft_max,soft_std,soft_rms,soft_skewness,soft_kurtosis,soft_signal_energy,soft_integrated_flux,soft_rise_rate,soft_decay_rate,soft_num_peaks,soft_average_peak_height,hard_mean,hard_median,hard_max,hard_std,hard_rms,hard_skewness,hard_kurtosis,hard_signal_energy,hard_integrated_flux,hard_rise_rate,hard_decay_rate,hard_num_peaks,hard_average_peak_height,hard_peak_prominence_mean,hard_burst_factor,trend_slope,trend_r2,autocorr_lag1,autocorr_lag5,autocorr_lag10,zero_crossing_rate,peak_density,longest_rising_streak,longest_falling_streak,energy_growth,rolling_std,mean_absolute_gradient,duration,signal_energy_density,coefficient_of_variation,dominant_frequency,spectral_centroid,spectral_bandwidth,spectral_entropy,spectral_energy,low_high_frequency_ratio,peak_frequency_magnitude,spectrum_std,spectrum_dynamic_range,spectral_rolloff,spectral_flatness,wavelet_total_energy,wavelet_entropy,dominant_wavelet_scale,wavelet_energy_level_0,wavelet_energy_level_1,wavelet_energy_level_2,wavelet_energy_level_3,wavelet_energy_level_4,wavelet_std,wavelet_rms,detail_std,detail_energy,shannon_entropy,energy_entropy,histogram_entropy,approximate_entropy,entropy_ratio,pearson_correlation,spearman_correlation,maximum_cross_correlation,lag_at_maximum_correlation,covariance,mean_difference,std_difference,rms_difference
AL1_SLX_L1_20260404_v1.0,HLS_20240201_120005_32030sec_lev1_V211,362.56070927669805,55.0,5348.0,899.3132785310768,969.6466577333912,3.8478403286779344,14.82645651041954,9385222545.0,3619057.5,151.0,151.5,1,5348.0,36.589207591155564,30.95473865585168,89.26273865585168,27.932458549919193,46.03251408289178,0.3444233693152975,-1.3915263104635578,21153900.65791884,365233.42864385014,19.64047552447557,17.756895104895143,1171,73.93732222126287,63.13677186115584,2.4395920144886794,0.005191355596339935,0.00027668997560311185,0.9995397890684605,0.9992781636405818,0.9985209900874709,0.007613704668403126,0.00010019036168720569,8,7,0.10391742808654744,15.484857078371519,2.4566881225366557,9981.0,940214.6408535363,2.4804488062845813,0.0002003606491685033,0.05508161350462315,0.12325077782089172,2.7105160588821535,0.028533011372914405,3012.661987923778,0.0672278221974194,0.002382355801025335,0.06722750764791299,0.0010018032458425166,0.19752254816153583,9385292147.756401,0.005241188458534739,0.0,9381908556.881199,208321.3547489813,475928.8578314751,971991.7738880389,1727348.8887331784,3581.4029996555128,3859.0048385893315,18.99394759900806,3383590.8752016732,1.7794877162881535,9.529518531352299,1.2964183040152544,0.5846010732154104,1.3726184756700373,-0.11287598642323976,0.022330421088984597,39767588.76651414,-608.0,-2835.872393296498,325.97183323543874,902.8930439635965,959.9341044575516
AL1_SLX_L1_20260405_v1.0,HLS_20240201_205408_11145sec_lev1_V111,9.98448905109489,8.0,47.0,7.154559078995968,12.283229918318607,2.0146772560364217,4.460819042297668,661448.0,43763.0,12.5,10.0,539,14.9443413729128,29.536831942667575,12.722738655851678,89.27912096287703,26.646467775207334,39.78012928717742,0.8433008329635757,-0.8342325132470307,6939081.338568454,129512.64932994146,27.29146853146848,15.874517482517525,440,72.3207758632146,62.021952797716835,3.022636995605085,-0.0012571781664506248,0.04945244103555467,0.8011719685806571,0.8032143324151492,0.7984784043462413,0.2575273722627737,0.12297513118868356,6,6,0.2183741209149484,2.950974138471752,0.46513519175471846,4383.0,150.87773722627736,0.7165673718888405,0.0004562043795620438,0.21358004143378168,0.15989800958741174,3.0572503563219264,0.0029222989676799937,7.55109963818309,0.027046727826322864,0.0010604833783406527,0.02703844359980155,0.002509124087591241,0.7441138417565467,666915.5727099676,0.4450706925485566,0.0,624666.0653867058,2872.606422907094,5902.440373874895,10948.275054185897,22526.18547229394,25.567163904014105,47.23293589778164,3.1982629475777453,42249.50732326182,3.0275729562009164,10.930732486561324,2.572648976433789,0.19627894049943626,1.176830956704301,0.06409118019006829,0.1280809176429333,231513.1023746283,769.0,12.221739315851147,-19.557551398253075,27.144558555987228,33.45631294531317
AL1_SLX_L1_20260406_v1.0,HLS_20240202_000008_43185sec_lev1_V111,6.7093367675466835,6.0,36.0,4.389400290592826,8.017607796058009,1.3967337066438297,2.9003146032467546,1996600.0,246919.0,10.5,10.5,3843,10.70752016653656,14.637620773458591,9.28273865585168,89.45112096287703,16.170572466314148,21.81163349673526,3.0539080043324867,8.385059418767051,33353695.62013922,1026149.3924469791,17.527160839160885,17.09716083916088,3235,53.835323719938195,45.17328146868031,6.111042385048853,-3.7363087333680484e-05,0.007648401415215474,0.6540440564712722,0.6582072846978007,0.6536902735642127,0.29159690920798453,0.05486942988906181,6,6,1.0560951698343262,2.387492283126596,0.3768992185446193,70039.0,64.28203477141017,0.6542226814168164,1.4277299850795112e-05,0.10382406921885641,0.06731351829203061,5.2391153041075516,0.00023865631678367716,5.0827124409082876,0.006032142418723246,0.0001059278878932471,0.006031817708803714,0.11079184684217007,0.799845827849492,2009065.2991746785,0.6186144367368921,0.0,1814497.3964706082,12994.304508540612,26436.542397500485,52564.16832087604,102572.88747715333,14.454949712019054,30.527778289427612,2.5840768800234324,194567.90270407044,2.742237665347408,13.987966725398486,2.6388222645925627,0.07900936019189325,1.0391899834037563,-0.13159775447898253,-0.08706992866484027,630788.7753708962,-10159.0,-10.916913665047078,-10.28595557221119,19.956485326811208,22.451329328855643
AL1_SLX_L1_20260407_v1.0,HLS_20240202_120007_32069sec_lev1_V111,4.984107198504207,5.0,21.0,2.6895970931079076,5.66350219293998,0.8730822890222101,1.1505816645715177,411718.0,63975.5,8.0,6.5,1723,8.149158444573418,29.94625904219215,12.37873865585168,89.26273865585168,26.845955352373277,40.21795307326934,0.7841677727010141,-0.9306814816621829,20765256.374844633,384407.250845007,22.41893706293694,17.21042424242428,1401,71.18352199759157,62.401484282853744,2.9807642594050505,0.00018114464890680633,0.0622954239184029,0.32075230553980255,0.322864053709639,0.32939079697071066,0.4180430040511063,0.13423184792770335,6,6,1.226032137373213,2.1073624645163824,0.33351357015271094,12836.0,32.07525708943596,0.5396346799914515,0.0001557996407152251,0.24242890016536153,0.14826831895429815,7.386171260273576,0.00025168304310548614,0.6980330835809981,0.004176500090340132,0.0001222265379189609,0.004176047891571078,0.39627638615917504,0.8277207578695703,413446.57231978583,0.8263353194835072,0.0,354308.9833877698,3753.312923591088,8118.325512299095,15713.573253819146,31552.37724230678,6.474237426185086,20.94042065155501,2.2145264269016005,59137.58893201611,2.3437277716689096,12.988621445530658,2.343727771668909,0.11396311795006975,1.0000000000000002,-0.02821584493972509,-0.01949137370401181,135138.7279273787,2352.0,-2.037534895607304,-24.965505461697656,27.056497622643203,36.81481395528372
AL1_SLX_L1_20260408_v1.0,HLS_20240202_205452_11101sec_lev1_V111,9.073187651751647,9.0,27.0,4.036065187902581,9.930385509379667,0.5635850765689198,0.13317169739994705,284300.0,26153.5,8.0,9.5,372,13.440860215053764,37.80841540448062,34.39473865585168,89.10712096287702,27.715132214582205,46.87861803711304,0.2593851630517129,-1.4223836782486672,6340089.931865623,109023.01770327074,16.988307692307735,24.842573426573423,381,73.78647904914313,64.3628041530368,2.356806547156088,-0.0006125429607198222,0.015953914288770594,0.42944202969719575,0.4147794141015042,0.4183318216472226,0.321193201526188,0.12903225806451613,6,5,0.7650053390945889,2.9015604839866738,0.45758931398889885,2883.0,98.61255636489767,0.444834312131017,0.0003467405962855444,0.23618725538263763,0.15009918568670622,5.19455859684907,0.0013443854578513855,1.1331321251051358,0.016231772537519652,0.0006718555369897599,0.016216924752462634,0.3665048102738204,0.824623894891191,299880.27922340756,0.5576780939377046,0.0,274528.9809462217,2061.108076293582,3420.616972923128,6004.819090407255,13864.754137561898,11.245099765415024,38.418254295994885,3.0511012626284435,25351.298277185862,2.7729608131602186,11.020652176412119,2.772960813160218,0.07119781899554029,1.0000000000000002,0.00905321320727003,0.0136498627523442,26317.052413883164,1014.0,1.0129447922371706,-28.719936512179984,27.968588244990134,40.088360925353996
AL1_SLX_L1_20260409_v1.0,HLS_20240203_000009_43182sec_lev1_V111,8.258295889034635,6.0,66.0,7.690995928232484,11.28498424274199,2.5560104933233916,8.92448549717462,4563109.0,338981.5,15.0,15.75,4032,13.276289682539682,13.805070327871464,9.11073865585168,89.45112096287703,14.974969410322638,20.36736791039961,3.345055161675545,10.413718749993816,32725083.44854156,1089020.5952864683,17.48646620046624,20.272344988345033,4257,52.04170903798376,44.68094083686412,6.479584590183617,-6.81685642759563e-05,0.04286316565987873,0.8598776617002707,0.8568743989919057,0.8550641767250827,0.1663085038095504,0.05111173085211571,6,8,2.0403032101983314,2.589305369762625,0.40883095929044944,78886.0,127.350869358935,0.9313054450427949,0.00011408550086014567,0.0973079685033162,0.0726437409720016,4.8935223182814065,0.00036199268758227616,11.374342431993062,0.005651129514752748,0.0001307270652773305,0.005650890152386012,0.0015718446785175626,0.7457661320307227,4592854.22717931,0.43174196289739347,0.0,4313198.127339675,19418.558816477343,38272.66346694009,74488.76606633079,147476.11148988764,28.694784681843213,43.822265731957685,2.8843998900403784,279656.0998396359,2.9945509079005435,13.442172084477821,2.304753036838868,0.19478090866590164,1.2992936162946909,-0.0551850554113996,0.01817208850944973,595408.8195905181,10982.0,-6.86526036144674,-6.545664117552546,18.289560120612887,19.425594666453026
AL1_SLX_L1_20260410_v1.0,HLS_20240223_000008_43179sec_lev1_V111,3.686402454804244,3.0,31.0,2.8519769230325194,4.660829907677043,1.6713609911146035,5.264496684493128,1175189.0,201378.0,8.5,9.0,7093,6.4322571549414915,15.160797192374199,9.28273865585168,89.27912096287703,16.882430720789657,22.69066412757819,2.8460859780318137,7.040106396872325,28814489.040482298,848435.9221325661,17.53658275058279,18.102298368298413,3261,57.99323083016946,50.57494471232228,5.888814409296627,1.5198555759677603e-05,0.007662439149181312,0.5459800857069602,0.550064095985028,0.5492773565271701,0.326888239860993,0.1267444561585333,6,6,1.1020276385594752,1.7771443437601253,0.279271958818686,55963.0,21.723335428296796,0.7736477386823912,0.0,0.22819387004402444,0.14702084321347494,7.127314765840145,9.253871958495323e-05,1.7976345577958115,0.0022699326138201875,4.5324927905674445e-05,0.002269822403201986,0.32483362153028145,0.8105929890281177,1175537.263455787,0.8867357532642464,0.0,989773.3196448006,12050.023106349738,24254.906374204955,49214.4103386125,100244.6039918194,8.670041935117029,17.094652349674874,1.913431371854778,185763.9438109866,2.2895122614664816,14.540598853207742,2.2895122614664816,0.12037786503960449,1.0,-0.0987833470098455,-0.016680530896803658,279941.48976927105,-24634.0,-4.824760050257124,-11.652449218099502,17.6368559841741,21.13854918831672
AL1_SLX_L1_20260411_v1.0,HLS_20240223_120003_24087sec_lev1_V111,2.8865770020772166,2.0,90.0,4.6410642749876265,5.465510442171666,8.434574857483005,100.26534349716471,2574143.0,249041.5,15.5,14.5,8960,5.9078125,10.782994039040098,9.28273865585168,89.26273865585168,7.635005194780606,13.21235273410081,6.873097312341056,52.96747445768302,15082525.276154017,931638.4782344087,17.38342657342662,16.554498834498872,8199,19.84604293194954,12.263033887583589,8.278103310886912,1.180737195860327e-05,0.004024117360579275,0.8659914924591247,0.8643790198622107,0.8615066150879541,0.3684564770867905,0.10370610430797009,6,6,1.6331330804002058,1.5192653856357397,0.24060789975345642,86398.0,29.87180439348752,1.607808927892053,2.3148415366954928e-05,0.23149621146349916,0.15233025257634436,5.654940810446959,0.0001153291022412455,4.599104894803944,0.0028433372392164162,4.6238572254434e-05,0.002843280829706636,0.16232826276077145,0.7912317684232998,2574431.9218531987,0.5928093725359269,0.0,2338913.4834548426,16293.84464944552,31896.698041504635,63569.60211521048,123758.29359219488,17.33753941024397,20.827259921401406,1.7071979361217233,235518.43839835553,1.6152199402506797,12.429450738060025,1.0234424393637418,0.16595251091051397,1.57822255373232,-0.017097910868627445,-0.03877812226454035,1044752.6514703676,36970.0,-0.606257109851237,-7.897187179028979,9.006719175219326,11.978587380901104
AL1_SLX_L1_20260412_v1.0,HLS_20240223_184138_19092sec_lev1_V111,4.152241272464367,2.0,115.0,9.053061884600947,9.959871338083184,6.196432067984152,45.17787966637038,6242893.0,261552.0,21.0,23.5,3043,12.071311206046664,12.36780517680445,9.28273865585168,89.26273865585168,11.706334745990144,17.029412147122613,4.457830108830229,20.29410892604088,18293835.39082601,780159.7474245225,17.797990675990714,16.240368298368338,4346,34.108477821414546,26.59554853609719,7.217346762808166,-8.684542814725237e-05,0.030506749872077223,0.9496014009557762,0.9505311097717972,0.9471775651585593,0.13825814755374763,0.04824032974001268,7,6,0.047120210722506876,1.6803918456932028,0.26290870678552886,63080.0,99.19903707117093,2.1802831990126452,0.000317052666482349,0.1773564795336486,0.16536090983850354,5.0816097877551085,0.0004969194516642601,29.385729635951666,0.004122905538465615,0.0001215805863757249,0.004122745124934765,0.0016962317656805672,0.6326347914774239,6243155.921968065,0.2984580035932805,0.0,6002347.473198473,16278.422014713604,29497.59294112167,65754.41735305687,129278.01646069909,35.334794793466955,39.03620374267811,2.019944473750071,240808.44876959122,1.6230676845186274,11.607084049798747,0.9620970704797445,0.41861656736296254,1.6870103176899744,0.08286843944868386,0.018427834353063808,807326.9648264758,-35254.0,8.788418848783445,-8.218696143696732,14.19887317288377,16.40594299886642
AL1_SLX_L1_20260413_v1.0,HLS_20240223_184146_19084sec_lev1_V111,2.648576017300873,2.0,41.0,3.081255070480537,4.063137670419669,3.76448279224902,21.143293332231856,1038207.0,166829.0,11.0,11.0,7943,5.055772378194637,12.367833959454419,9.28273865585168,89.26273865585168,11.706905828279654,17.02982562802221,4.457661343159638,20.292101065490233,18292693.660082113,780074.7302539317,17.797990675990714,16.240368298368338,4344,34.1163083612462,26.60347742584677,7.217329966466441,1.953817643054075e-05,0.013329428015823316,0.7189466235937575,0.7207294796549096,0.7215082201005267,0.3499610412326872,0.12593344220189304,6,7,3.0220626975763962,1.4766145834295321,0.2329210628024379,63073.0,16.509087728783374,1.1633628977810504,6.341757001964842e-05,0.23187265180111205,0.15315991041685695,5.433927641311612,0.0001512557216157739,4.409294076597909,0.0034932497585064954,6.163535661530329e-05,0.0034931686890758836,0.17704600110235347,0.7919427086338056,1038454.9547585677,0.855589158433678,0.0,882349.5785306436,10160.14404040595,20464.17393142481,41392.25740882315,84088.8008472702,10.585146740008526,14.970545787688097,1.626890878952275,156105.37622792413,2.0462303188600868,13.618974195783593,1.683367651558597,0.16881725205471995,1.2155575859887306,-0.03347014034032024,0.00937041131131346,368049.65480630647,-11118.0,-1.2084884668335651,-9.72502694141905,12.215590503557051,15.613993735169728
AL1_SLX_L1_20260414_v1.0,HLS_20240224_000006_43184sec_lev1_V111,2.89331772939527,2.0,24.0,2.3513862415695423,3.7283112450914744,1.837641045214362,6.061703166803138,1199638.0,249874.0,7.0,8.0,11158,5.407510306506542,13.104071639014588,10.31473865585168,89.26273865585168,10.715516852863512,16.927462743849958,4.504826603720784,22.270602083802423,24756969.163198613,1132186.0328722042,31.18853146853146,18.256456876456923,8334,28.574404805252637,20.628262677670048,6.811832315544647,-1.8274498951724827e-07,3.755793515103139e-06,0.47042117122177346,0.472791360931794,0.469498618308294,0.4073670671934927,0.129146508021019,6,7,0.7855768186006081,1.5974101207939604,0.25192723481311424,86398.0,13.90030474027554,0.8126954802371475,6.944524731479525e-05,0.24053144516130182,0.14876171343655875,8.226853712361052,4.6600104196642546e-05,1.1239052721574465,0.001546533621401216,2.3299710570221696e-05,0.0015463774757682508,0.37059456229540483,0.8233887724997082,1200364.7174595126,1.0376917878696093,0.0,963900.2695987961,15533.719477853167,31456.747541299814,62349.76803935712,127124.21280220646,6.677276034008408,13.360391084309732,1.7093294342188736,236464.4478607166,2.0770616414540375,15.116357992253892,2.0770616414540375,0.15103236216746152,1.0,0.0024675749627018164,-0.010070405101440638,297934.06857603334,11392.0,0.06216395099974484,-10.210507267819633,10.963025856948276,14.981401623556923
AL1_SLX_L1_20260418_v1.0,HLS_20240224_120000_23801sec_lev1_V111,4.5955123819948005,3.0,74.0,6.656949587387627,8.08911069661479,4.950616624585716,29.25901064229209,4782550.0,336102.0,14.0,14.5,6859,9.03163726490742,12.076355225776812,9.11073865585168,89.45112096287703,11.775826910432253,16.867378425932326,4.489324786322215,20.39808642916263,20814638.56513751,883496.6935791757,17.374205128205165,33.4389650349649,4464,37.83518063481539,30.48884030070825,7.407128996333666,-1.667898463214529e-05,0.002799702053138593,0.8941377729821238,0.8943543091546073,0.8933310807834239,0.2656724586126693,0.09375598020722273,6,6,0.14587830743863117,1.8949225812179993,0.29797158241114396,73158.0,65.43371186208783,1.448576139946773,2.7337716127772472e-05,0.22519515559971964,0.15589129969743293,4.139166507829528,0.0003003919183092226,12.26119345121045,0.005206748482724762,8.643399321943617e-05,0.005206738568361754,0.0003143837354693834,0.7725587003748842,4782801.286660427,0.46663214841564826,0.0,4460860.779824998,21617.602451802617,43786.328413266085,85656.80423897566,170879.77173138515,25.257631303264226,31.229228443683976,2.1672676172910648,321940.5068354295,2.254394017283173,12.977797441650267,1.5860251019494898,0.3367954725724554,1.4214113096395173,0.020519342373472714,0.024007899990591244,1243304.7182755317,2547.0,1.608776883508312,-7.481818403101571,13.409165998882642,15.355238174726555
AL1_SLX_L1_20260419_v1.0,HLS_20240224_183640_19393sec_lev1_V111,2.3380749945498147,2.0,12.0,1.6078670909387383,2.837574891040396,0.7843106075293185,0.8136801997217908,147735.0,42907.0,5.0,5.5,2573,4.452778857364944,16.689544049564446,9.79873865585168,89.26273865585168,18.00940733636867,24.553607335574984,2.483275585877638,5.027393900137067,11067061.426461518,306361.5373791986,18.565976689976736,18.025118881118885,1102,57.509035538978345,49.374955325775495,5.348422844312586,-5.59606270323466e-05,0.034001587849123445,0.08671946952409257,0.07392115581282938,0.07275344126272648,0.45449095269239154,0.14017978752383548,5,6,0.7084918643244555,1.469271018498578,0.23183034415866388,18355.0,8.051831262262917,0.6876884166191279,0.0002179123940391037,0.24634933162021994,0.14513240322831547,8.56522318163218,0.0001439137333738641,0.3230788833589971,0.0013341851487338873,6.169442827954172e-05,0.0013320035007481498,0.41762910317594226,0.8398408910761428,149693.27898312965,1.2954562378012826,0.0,108822.2826113182,2780.8753362094208,5438.320335551236,11031.588032798432,21620.21266725237,2.478892619289954,9.715032593489173,1.5405557160128263,40870.99637181146,1.8276821133797787,13.275439534802109,1.8276821133797783,0.18563369802791774,1.0000000000000002,0.023593341215807175,0.00974399657129212,38851.124523717255,-15866.0,0.682856689188402,-14.34539801097328,18.03358930031167,23.043454323203193
