Filename,File Type,File Size (MB),Total HDUs,Instrument,Telescope,Observation Date,Object,Creator
lightcurve_cdte1.fits,.fits,7.33,6,HEL1OS,Aditya-L1,N/A,N/A,HEL1OS-L1-PIPELINE
hel1os_cdte_spectra_cdte2.fits,.fits,13.93,2,HEL1OS,Aditya-L1,N/A,N/A,HEL1OS-L1-PIPELINE
evt.fits,.fits,459.26,5,HEL1OS,Aditya-L1,N/A,N/A,HEL1OS-L1-PIPELINE
gticzt1.fits,.fits,0.01,2,HEL1OS,Aditya-L1,N/A,N/A,HEL1OS-L1-PIPELINE
hk.fits,.fits,4.5,2,HEL1OS,Aditya-L1,N/A,N/A,HEL1OS-L1-PIPELINE
gticdte2.fits,.fits,0.01,2,HEL1OS,Aditya-L1,N/A,N/A,HEL1OS-L1-PIPELINE
gticzt2.fits,.fits,0.01,2,HEL1OS,Aditya-L1,N/A,N/A,HEL1OS-L1-PIPELINE
gticdte1.fits,.fits,0.01,2,HEL1OS,Aditya-L1,N/A,N/A,HEL1OS-L1-PIPELINE
hel1os_czt_spectra_czt1.fits,.fits,11.59,2,HEL1OS,Aditya-L1,N/A,N/A,HEL1OS-L1-PIPELINE
hel1os_czt_spectra_czt2.fits,.fits,11.59,2,HEL1OS,Aditya-L1,N/A,N/A,HEL1OS-L1-PIPELINE
lightcurve_czt1.fits,.fits,9.15,6,HEL1OS,Aditya-L1,N/A,N/A,HEL1OS-L1-PIPELINE
lightcurve_czt2.fits,.fits,9.15,6,HEL1OS,Aditya-L1,N/A,N/A,HEL1OS-L1-PIPELINE
hel1os_cdte_spectra_cdte1.fits,.fits,17.33,2,HEL1OS,Aditya-L1,N/A,N/A,HEL1OS-L1-PIPELINE
lightcurve_cdte2.fits,.fits,9.14,6,HEL1OS,Aditya-L1,N/A,N/A,HEL1OS-L1-PIPELINE
lightcurve_cdte1.fits,.fits,9.14,6,HEL1OS,Aditya-L1,N/A,N/A,HEL1OS-L1-PIPELINE
hel1os_cdte_spectra_cdte2.fits,.fits,17.33,2,HEL1OS,Aditya-L1,N/A,N/A,HEL1OS-L1-PIPELINE
evt.fits,.fits,737.64,5,HEL1OS,Aditya-L1,N/A,N/A,HEL1OS-L1-PIPELINE
gticzt1.fits,.fits,0.01,2,HEL1OS,Aditya-L1,N/A,N/A,HEL1OS-L1-PIPELINE
hk.fits,.fits,10.12,2,HEL1OS,Aditya-L1,N/A,N/A,HEL1OS-L1-PIPELINE
gticdte2.fits,.fits,0.01,2,HEL1OS,Aditya-L1,N/A,N/A,HEL1OS-L1-PIPELINE
gticzt2.fits,.fits,0.01,2,HEL1OS,Aditya-L1,N/A,N/A,HEL1OS-L1-PIPELINE
gticdte1.fits,.fits,0.01,2,HEL1OS,Aditya-L1,N/A,N/A,HEL1OS-L1-PIPELINE
hel1os_czt_spectra_czt1.fits,.fits,9.88,2,HEL1OS,Aditya-L1,N/A,N/A,HEL1OS-L1-PIPELINE
hel1os_czt_spectra_czt2.fits,.fits,9.88,2,HEL1OS,Aditya-L1,N/A,N/A,HEL1OS-L1-PIPELINE
lightcurve_czt1.fits,.fits,7.8,6,HEL1OS,Aditya-L1,N/A,N/A,HEL1OS-L1-PIPELINE
lightcurve_czt2.fits,.fits,7.8,6,HEL1OS,Aditya-L1,N/A,N/A,HEL1OS-L1-PIPELINE
hel1os_cdte_spectra_cdte1.fits,.fits,14.78,2,HEL1OS,Aditya-L1,N/A,N/A,HEL1OS-L1-PIPELINE
lightcurve_cdte2.fits,.fits,7.8,6,HEL1OS,Aditya-L1,N/A,N/A,HEL1OS-L1-PIPELINE
lightcurve_cdte1.fits,.fits,7.78,6,HEL1OS,Aditya-L1,N/A,N/A,HEL1OS-L1-PIPELINE
hel1os_cdte_spectra_cdte2.fits,.fits,14.78,2,HEL1OS,Aditya-L1,N/A,N/A,HEL1OS-L1-PIPELINE
evt.fits,.fits,117.46,5,HEL1OS,Aditya-L1,N/A,N/A,HEL1OS-L1-PIPELINE
gticzt1.fits,.fits,0.01,2,HEL1OS,Aditya-L1,N/A,N/A,HEL1OS-L1-PIPELINE
hk.fits,.fits,1.81,2,HEL1OS,Aditya-L1,N/A,N/A,HEL1OS-L1-PIPELINE
gticdte2.fits,.fits,0.01,2,HEL1OS,Aditya-L1,N/A,N/A,HEL1OS-L1-PIPELINE
gticzt2.fits,.fits,0.01,2,HEL1OS,Aditya-L1,N/A,N/A,HEL1OS-L1-PIPELINE
gticdte1.fits,.fits,0.01,2,HEL1OS,Aditya-L1,N/A,N/A,HEL1OS-L1-PIPELINE
hel1os_czt_spectra_czt1.fits,.fits,4.24,2,HEL1OS,Aditya-L1,N/A,N/A,HEL1OS-L1-PIPELINE
hel1os_czt_spectra_czt2.fits,.fits,4.24,2,HEL1OS,Aditya-L1,N/A,N/A,HEL1OS-L1-PIPELINE
lightcurve_czt1.fits,.fits,3.35,6,HEL1OS,Aditya-L1,N/A,N/A,HEL1OS-L1-PIPELINE
lightcurve_czt2.fits,.fits,3.35,6,HEL1OS,Aditya-L1,N/A,N/A,HEL1OS-L1-PIPELINE
hel1os_cdte_spectra_cdte1.fits,.fits,6.33,2,HEL1OS,Aditya-L1,N/A,N/A,HEL1OS-L1-PIPELINE
lightcurve_cdte2.fits,.fits,3.34,6,HEL1OS,Aditya-L1,N/A,N/A,HEL1OS-L1-PIPELINE
lightcurve_cdte1.fits,.fits,3.34,6,HEL1OS,Aditya-L1,N/A,N/A,HEL1OS-L1-PIPELINE
hel1os_cdte_spectra_cdte2.fits,.fits,6.33,2,HEL1OS,Aditya-L1,N/A,N/A,HEL1OS-L1-PIPELINE
evt.fits,.fits,46.43,5,HEL1OS,Aditya-L1,N/A,N/A,HEL1OS-L1-PIPELINE
gticzt1.fits,.fits,0.01,2,HEL1OS,Aditya-L1,N/A,N/A,HEL1OS-L1-PIPELINE
hk.fits,.fits,0.76,2,HEL1OS,Aditya-L1,N/A,N/A,HEL1OS-L1-PIPELINE
gticdte2.fits,.fits,0.01,2,HEL1OS,Aditya-L1,N/A,N/A,HEL1OS-L1-PIPELINE
gticzt2.fits,.fits,0.01,2,HEL1OS,Aditya-L1,N/A,N/A,HEL1OS-L1-PIPELINE
gticdte1.fits,.fits,0.01,2,HEL1OS,Aditya-L1,N/A,N/A,HEL1OS-L1-PIPELINE
hel1os_czt_spectra_czt1.fits,.fits,12.44,2,HEL1OS,Aditya-L1,N/A,N/A,HEL1OS-L1-PIPELINE
hel1os_czt_spectra_czt2.fits,.fits,12.44,2,HEL1OS,Aditya-L1,N/A,N/A,HEL1OS-L1-PIPELINE
lightcurve_czt1.fits,.fits,9.82,6,HEL1OS,Aditya-L1,N/A,N/A,HEL1OS-L1-PIPELINE
lightcurve_czt2.fits,.fits,9.82,6,HEL1OS,Aditya-L1,N/A,N/A,HEL1OS-L1-PIPELINE
hel1os_cdte_spectra_cdte1.fits,.fits,18.6,2,HEL1OS,Aditya-L1,N/A,N/A,HEL1OS-L1-PIPELINE
lightcurve_cdte2.fits,.fits,9.81,6,HEL1OS,Aditya-L1,N/A,N/A,HEL1OS-L1-PIPELINE
lightcurve_cdte1.fits,.fits,9.82,6,HEL1OS,Aditya-L1,N/A,N/A,HEL1OS-L1-PIPELINE
hel1os_cdte_spectra_cdte2.fits,.fits,18.6,2,HEL1OS,Aditya-L1,N/A,N/A,HEL1OS-L1-PIPELINE
evt.fits,.fits,493.32,5,HEL1OS,Aditya-L1,N/A,N/A,HEL1OS-L1-PIPELINE
gticzt1.fits,.fits,0.01,2,HEL1OS,Aditya-L1,N/A,N/A,HEL1OS-L1-PIPELINE
hk.fits,.fits,5.2,2,HEL1OS,Aditya-L1,N/A,N/A,HEL1OS-L1-PIPELINE
gticdte2.fits,.fits,0.01,2,HEL1OS,Aditya-L1,N/A,N/A,HEL1OS-L1-PIPELINE
gticzt2.fits,.fits,0.01,2,HEL1OS,Aditya-L1,N/A,N/A,HEL1OS-L1-PIPELINE
gticdte1.fits,.fits,0.01,2,HEL1OS,Aditya-L1,N/A,N/A,HEL1OS-L1-PIPELINE
hel1os_czt_spectra_czt1.fits,.fits,14.12,2,HEL1OS,Aditya-L1,N/A,N/A,HEL1OS-L1-PIPELINE
hel1os_czt_spectra_czt2.fits,.fits,14.12,2,HEL1OS,Aditya-L1,N/A,N/A,HEL1OS-L1-PIPELINE
lightcurve_czt1.fits,.fits,11.14,6,HEL1OS,Aditya-L1,N/A,N/A,HEL1OS-L1-PIPELINE
lightcurve_czt2.fits,.fits,11.14,6,HEL1OS,Aditya-L1,N/A,N/A,HEL1OS-L1-PIPELINE
hel1os_cdte_spectra_cdte1.fits,.fits,21.12,2,HEL1OS,Aditya-L1,N/A,N/A,HEL1OS-L1-PIPELINE
lightcurve_cdte2.fits,.fits,11.13,6,HEL1OS,Aditya-L1,N/A,N/A,HEL1OS-L1-PIPELINE
lightcurve_cdte1.fits,.fits,11.13,6,HEL1OS,Aditya-L1,N/A,N/A,HEL1OS-L1-PIPELINE
hel1os_cdte_spectra_cdte2.fits,.fits,21.11,2,HEL1OS,Aditya-L1,N/A,N/A,HEL1OS-L1-PIPELINE
evt.fits,.fits,213.41,5,HEL1OS,Aditya-L1,N/A,N/A,HEL1OS-L1-PIPELINE
gticzt1.fits,.fits,0.01,2,HEL1OS,Aditya-L1,N/A,N/A,HEL1OS-L1-PIPELINE
hk.fits,.fits,3.23,2,HEL1OS,Aditya-L1,N/A,N/A,HEL1OS-L1-PIPELINE
gticdte2.fits,.fits,0.01,2,HEL1OS,Aditya-L1,N/A,N/A,HEL1OS-L1-PIPELINE
gticzt2.fits,.fits,0.01,2,HEL1OS,Aditya-L1,N/A,N/A,HEL1OS-L1-PIPELINE
gticdte1.fits,.fits,0.01,2,HEL1OS,Aditya-L1,N/A,N/A,HEL1OS-L1-PIPELINE
hel1os_czt_spectra_czt1.fits,.fits,14.04,2,HEL1OS,Aditya-L1,N/A,N/A,HEL1OS-L1-PIPELINE
hel1os_czt_spectra_czt2.fits,.fits,14.04,2,HEL1OS,Aditya-L1,N/A,N/A,HEL1OS-L1-PIPELINE
lightcurve_czt1.fits,.fits,11.07,6,HEL1OS,Aditya-L1,N/A,N/A,HEL1OS-L1-PIPELINE
lightcurve_czt2.fits,.fits,11.07,6,HEL1OS,Aditya-L1,N/A,N/A,HEL1OS-L1-PIPELINE
hel1os_cdte_spectra_cdte1.fits,.fits,20.99,2,HEL1OS,Aditya-L1,N/A,N/A,HEL1OS-L1-PIPELINE
lightcurve_cdte2.fits,.fits,11.07,6,HEL1OS,Aditya-L1,N/A,N/A,HEL1OS-L1-PIPELINE
lightcurve_cdte1.fits,.fits,11.07,6,HEL1OS,Aditya-L1,N/A,N/A,HEL1OS-L1-PIPELINE
hel1os_cdte_spectra_cdte2.fits,.fits,20.99,2,HEL1OS,Aditya-L1,N/A,N/A,HEL1OS-L1-PIPELINE
evt.fits,.fits,514.34,5,HEL1OS,Aditya-L1,N/A,N/A,HEL1OS-L1-PIPELINE
gticzt1.fits,.fits,0.01,2,HEL1OS,Aditya-L1,N/A,N/A,HEL1OS-L1-PIPELINE
hk.fits,.fits,5.52,2,HEL1OS,Aditya-L1,N/A,N/A,HEL1OS-L1-PIPELINE
gticdte2.fits,.fits,0.01,2,HEL1OS,Aditya-L1,N/A,N/A,HEL1OS-L1-PIPELINE
gticzt2.fits,.fits,0.01,2,HEL1OS,Aditya-L1,N/A,N/A,HEL1OS-L1-PIPELINE
gticdte1.fits,.fits,0.01,2,HEL1OS,Aditya-L1,N/A,N/A,HEL1OS-L1-PIPELINE
hel1os_czt_spectra_czt1.fits,.fits,4.6,2,HEL1OS,Aditya-L1,N/A,N/A,HEL1OS-L1-PIPELINE
hel1os_czt_spectra_czt2.fits,.fits,4.6,2,HEL1OS,Aditya-L1,N/A,N/A,HEL1OS-L1-PIPELINE
lightcurve_czt1.fits,.fits,3.64,6,HEL1OS,Aditya-L1,N/A,N/A,HEL1OS-L1-PIPELINE
lightcurve_czt2.fits,.fits,3.64,6,HEL1OS,Aditya-L1,N/A,N/A,HEL1OS-L1-PIPELINE
hel1os_cdte_spectra_cdte1.fits,.fits,6.87,2,HEL1OS,Aditya-L1,N/A,N/A,HEL1OS-L1-PIPELINE
lightcurve_cdte2.fits,.fits,3.64,6,HEL1OS,Aditya-L1,N/A,N/A,HEL1OS-L1-PIPELINE
lightcurve_cdte1.fits,.fits,3.64,6,HEL1OS,Aditya-L1,N/A,N/A,HEL1OS-L1-PIPELINE
hel1os_cdte_spectra_cdte2.fits,.fits,6.87,2,HEL1OS,Aditya-L1,N/A,N/A,HEL1OS-L1-PIPELINE
evt.fits,.fits,63.03,5,HEL1OS,Aditya-L1,N/A,N/A,HEL1OS-L1-PIPELINE
gticzt1.fits,.fits,0.01,2,HEL1OS,Aditya-L1,N/A,N/A,HEL1OS-L1-PIPELINE
hk.fits,.fits,0.95,2,HEL1OS,Aditya-L1,N/A,N/A,HEL1OS-L1-PIPELINE
gticdte2.fits,.fits,0.01,2,HEL1OS,Aditya-L1,N/A,N/A,HEL1OS-L1-PIPELINE
gticzt2.fits,.fits,0.01,2,HEL1OS,Aditya-L1,N/A,N/A,HEL1OS-L1-PIPELINE
gticdte1.fits,.fits,0.01,2,HEL1OS,Aditya-L1,N/A,N/A,HEL1OS-L1-PIPELINE
hel1os_czt_spectra_czt1.fits,.fits,12.47,2,HEL1OS,Aditya-L1,N/A,N/A,HEL1OS-L1-PIPELINE
hel1os_czt_spectra_czt2.fits,.fits,12.47,2,HEL1OS,Aditya-L1,N/A,N/A,HEL1OS-L1-PIPELINE
lightcurve_czt1.fits,.fits,9.84,6,HEL1OS,Aditya-L1,N/A,N/A,HEL1OS-L1-PIPELINE
lightcurve_czt2.fits,.fits,9.84,6,HEL1OS,Aditya-L1,N/A,N/A,HEL1OS-L1-PIPELINE
hel1os_cdte_spectra_cdte1.fits,.fits,18.65,2,HEL1OS,Aditya-L1,N/A,N/A,HEL1OS-L1-PIPELINE
lightcurve_cdte2.fits,.fits,9.83,6,HEL1OS,Aditya-L1,N/A,N/A,HEL1OS-L1-PIPELINE
lightcurve_cdte1.fits,.fits,9.84,6,HEL1OS,Aditya-L1,N/A,N/A,HEL1OS-L1-PIPELINE
hel1os_cdte_spectra_cdte2.fits,.fits,18.65,2,HEL1OS,Aditya-L1,N/A,N/A,HEL1OS-L1-PIPELINE
evt.fits,.fits,285.72,5,HEL1OS,Aditya-L1,N/A,N/A,HEL1OS-L1-PIPELINE
gticzt1.fits,.fits,0.01,2,HEL1OS,Aditya-L1,N/A,N/A,HEL1OS-L1-PIPELINE
hk.fits,.fits,4.08,2,HEL1OS,Aditya-L1,N/A,N/A,HEL1OS-L1-PIPELINE
gticdte2.fits,.fits,0.01,2,HEL1OS,Aditya-L1,N/A,N/A,HEL1OS-L1-PIPELINE
gticzt2.fits,.fits,0.01,2,HEL1OS,Aditya-L1,N/A,N/A,HEL1OS-L1-PIPELINE
gticdte1.fits,.fits,0.01,2,HEL1OS,Aditya-L1,N/A,N/A,HEL1OS-L1-PIPELINE
hel1os_czt_spectra_czt1.fits,.fits,2.14,2,HEL1OS,Aditya-L1,N/A,N/A,HEL1OS-L1-PIPELINE
hel1os_czt_spectra_czt2.fits,.fits,2.14,2,HEL1OS,Aditya-L1,N/A,N/A,HEL1OS-L1-PIPELINE
lightcurve_czt1.fits,.fits,1.71,6,HEL1OS,Aditya-L1,N/A,N/A,HEL1OS-L1-PIPELINE
lightcurve_czt2.fits,.fits,1.71,6,HEL1OS,Aditya-L1,N/A,N/A,HEL1OS-L1-PIPELINE
hel1os_cdte_spectra_cdte1.fits,.fits,3.2,2,HEL1OS,Aditya-L1,N/A,N/A,HEL1OS-L1-PIPELINE
lightcurve_cdte2.fits,.fits,1.71,6,HEL1OS,Aditya-L1,N/A,N/A,HEL1OS-L1-PIPELINE
lightcurve_cdte1.fits,.fits,1.71,6,HEL1OS,Aditya-L1,N/A,N/A,HEL1OS-L1-PIPELINE
hel1os_cdte_spectra_cdte2.fits,.fits,3.2,2,HEL1OS,Aditya-L1,N/A,N/A,HEL1OS-L1-PIPELINE
evt.fits,.fits,330.17,5,HEL1OS,Aditya-L1,N/A,N/A,HEL1OS-L1-PIPELINE
gticzt1.fits,.fits,0.01,2,HEL1OS,Aditya-L1,N/A,N/A,HEL1OS-L1-PIPELINE
hk.fits,.fits,4.47,2,HEL1OS,Aditya-L1,N/A,N/A,HEL1OS-L1-PIPELINE
gticdte2.fits,.fits,0.01,2,HEL1OS,Aditya-L1,N/A,N/A,HEL1OS-L1-PIPELINE
gticzt2.fits,.fits,0.01,2,HEL1OS,Aditya-L1,N/A,N/A,HEL1OS-L1-PIPELINE
gticdte1.fits,.fits,0.01,2,HEL1OS,Aditya-L1,N/A,N/A,HEL1OS-L1-PIPELINE
hel1os_czt_spectra_czt1.fits,.fits,4.82,2,HEL1OS,Aditya-L1,N/A,N/A,HEL1OS-L1-PIPELINE
hel1os_czt_spectra_czt2.fits,.fits,4.82,2,HEL1OS,Aditya-L1,N/A,N/A,HEL1OS-L1-PIPELINE
lightcurve_czt1.fits,.fits,3.82,6,HEL1OS,Aditya-L1,N/A,N/A,HEL1OS-L1-PIPELINE
lightcurve_czt2.fits,.fits,3.82,6,HEL1OS,Aditya-L1,N/A,N/A,HEL1OS-L1-PIPELINE
hel1os_cdte_spectra_cdte1.fits,.fits,7.2,2,HEL1OS,Aditya-L1,N/A,N/A,HEL1OS-L1-PIPELINE
lightcurve_cdte2.fits,.fits,3.8,6,HEL1OS,Aditya-L1,N/A,N/A,HEL1OS-L1-PIPELINE
lightcurve_cdte1.fits,.fits,3.8,6,HEL1OS,Aditya-L1,N/A,N/A,HEL1OS-L1-PIPELINE
hel1os_cdte_spectra_cdte2.fits,.fits,7.19,2,HEL1OS,Aditya-L1,N/A,N/A,HEL1OS-L1-PIPELINE
evt.fits,.fits,77.49,5,HEL1OS,Aditya-L1,N/A,N/A,HEL1OS-L1-PIPELINE
gticzt1.fits,.fits,0.01,2,HEL1OS,Aditya-L1,N/A,N/A,HEL1OS-L1-PIPELINE
hk.fits,.fits,1.18,2,HEL1OS,Aditya-L1,N/A,N/A,HEL1OS-L1-PIPELINE
gticdte2.fits,.fits,0.01,2,HEL1OS,Aditya-L1,N/A,N/A,HEL1OS-L1-PIPELINE
gticzt2.fits,.fits,0.01,2,HEL1OS,Aditya-L1,N/A,N/A,HEL1OS-L1-PIPELINE
gticdte1.fits,.fits,0.01,2,HEL1OS,Aditya-L1,N/A,N/A,HEL1OS-L1-PIPELINE
hel1os_czt_spectra_czt1.fits,.fits,1.68,2,HEL1OS,Aditya-L1,N/A,N/A,HEL1OS-L1-PIPELINE
hel1os_czt_spectra_czt2.fits,.fits,1.68,2,HEL1OS,Aditya-L1,N/A,N/A,HEL1OS-L1-PIPELINE
lightcurve_czt1.fits,.fits,1.35,6,HEL1OS,Aditya-L1,N/A,N/A,HEL1OS-L1-PIPELINE
lightcurve_czt2.fits,.fits,1.35,6,HEL1OS,Aditya-L1,N/A,N/A,HEL1OS-L1-PIPELINE
hel1os_cdte_spectra_cdte1.fits,.fits,2.5,2,HEL1OS,Aditya-L1,N/A,N/A,HEL1OS-L1-PIPELINE
lightcurve_cdte2.fits,.fits,1.34,6,HEL1OS,Aditya-L1,N/A,N/A,HEL1OS-L1-PIPELINE
lightcurve_cdte1.fits,.fits,1.32,6,HEL1OS,Aditya-L1,N/A,N/A,HEL1OS-L1-PIPELINE
hel1os_cdte_spectra_cdte2.fits,.fits,2.5,2,HEL1OS,Aditya-L1,N/A,N/A,HEL1OS-L1-PIPELINE
evt.fits,.fits,22.02,5,HEL1OS,Aditya-L1,N/A,N/A,HEL1OS-L1-PIPELINE
gticzt1.fits,.fits,0.01,2,HEL1OS,Aditya-L1,N/A,N/A,HEL1OS-L1-PIPELINE
hk.fits,.fits,0.36,2,HEL1OS,Aditya-L1,N/A,N/A,HEL1OS-L1-PIPELINE
gticdte2.fits,.fits,0.01,2,HEL1OS,Aditya-L1,N/A,N/A,HEL1OS-L1-PIPELINE
gticzt2.fits,.fits,0.01,2,HEL1OS,Aditya-L1,N/A,N/A,HEL1OS-L1-PIPELINE
gticdte1.fits,.fits,0.01,2,HEL1OS,Aditya-L1,N/A,N/A,HEL1OS-L1-PIPELINE
hel1os_czt_spectra_czt1.fits,.fits,14.12,2,HEL1OS,Aditya-L1,N/A,N/A,HEL1OS-L1-PIPELINE
hel1os_czt_spectra_czt2.fits,.fits,14.12,2,HEL1OS,Aditya-L1,N/A,N/A,HEL1OS-L1-PIPELINE
lightcurve_czt1.fits,.fits,11.14,6,HEL1OS,Aditya-L1,N/A,N/A,HEL1OS-L1-PIPELINE
lightcurve_czt2.fits,.fits,11.14,6,HEL1OS,Aditya-L1,N/A,N/A,HEL1OS-L1-PIPELINE
hel1os_cdte_spectra_cdte1.fits,.fits,21.12,2,HEL1OS,Aditya-L1,N/A,N/A,HEL1OS-L1-PIPELINE
lightcurve_cdte2.fits,.fits,11.13,6,HEL1OS,Aditya-L1,N/A,N/A,HEL1OS-L1-PIPELINE
lightcurve_cdte1.fits,.fits,11.12,6,HEL1OS,Aditya-L1,N/A,N/A,HEL1OS-L1-PIPELINE
hel1os_cdte_spectra_cdte2.fits,.fits,21.12,2,HEL1OS,Aditya-L1,N/A,N/A,HEL1OS-L1-PIPELINE
evt.fits,.fits,171.35,5,HEL1OS,Aditya-L1,N/A,N/A,HEL1OS-L1-PIPELINE
gticzt1.fits,.fits,0.01,2,HEL1OS,Aditya-L1,N/A,N/A,HEL1OS-L1-PIPELINE
hk.fits,.fits,2.59,2,HEL1OS,Aditya-L1,N/A,N/A,HEL1OS-L1-PIPELINE
gticdte2.fits,.fits,0.01,2,HEL1OS,Aditya-L1,N/A,N/A,HEL1OS-L1-PIPELINE
gticzt2.fits,.fits,0.01,2,HEL1OS,Aditya-L1,N/A,N/A,HEL1OS-L1-PIPELINE
gticdte1.fits,.fits,0.01,2,HEL1OS,Aditya-L1,N/A,N/A,HEL1OS-L1-PIPELINE
hel1os_czt_spectra_czt1.fits,.fits,14.12,2,HEL1OS,Aditya-L1,N/A,N/A,HEL1OS-L1-PIPELINE
hel1os_czt_spectra_czt2.fits,.fits,14.12,2,HEL1OS,Aditya-L1,N/A,N/A,HEL1OS-L1-PIPELINE
lightcurve_czt1.fits,.fits,11.14,6,HEL1OS,Aditya-L1,N/A,N/A,HEL1OS-L1-PIPELINE
lightcurve_czt2.fits,.fits,11.14,6,HEL1OS,Aditya-L1,N/A,N/A,HEL1OS-L1-PIPELINE
hel1os_cdte_spectra_cdte1.fits,.fits,21.11,2,HEL1OS,Aditya-L1,N/A,N/A,HEL1OS-L1-PIPELINE
lightcurve_cdte2.fits,.fits,11.13,6,HEL1OS,Aditya-L1,N/A,N/A,HEL1OS-L1-PIPELINE
lightcurve_cdte1.fits,.fits,11.13,6,HEL1OS,Aditya-L1,N/A,N/A,HEL1OS-L1-PIPELINE
hel1os_cdte_spectra_cdte2.fits,.fits,21.11,2,HEL1OS,Aditya-L1,N/A,N/A,HEL1OS-L1-PIPELINE
evt.fits,.fits,169.57,5,HEL1OS,Aditya-L1,N/A,N/A,HEL1OS-L1-PIPELINE
gticzt1.fits,.fits,0.01,2,HEL1OS,Aditya-L1,N/A,N/A,HEL1OS-L1-PIPELINE
hk.fits,.fits,2.55,2,HEL1OS,Aditya-L1,N/A,N/A,HEL1OS-L1-PIPELINE
gticdte2.fits,.fits,0.01,2,HEL1OS,Aditya-L1,N/A,N/A,HEL1OS-L1-PIPELINE
gticzt2.fits,.fits,0.01,2,HEL1OS,Aditya-L1,N/A,N/A,HEL1OS-L1-PIPELINE
gticdte1.fits,.fits,0.01,2,HEL1OS,Aditya-L1,N/A,N/A,HEL1OS-L1-PIPELINE
hel1os_czt_spectra_czt1.fits,.fits,14.12,2,HEL1OS,Aditya-L1,N/A,N/A,HEL1OS-L1-PIPELINE
hel1os_czt_spectra_czt2.fits,.fits,14.12,2,HEL1OS,Aditya-L1,N/A,N/A,HEL1OS-L1-PIPELINE
lightcurve_czt1.fits,.fits,11.14,6,HEL1OS,Aditya-L1,N/A,N/A,HEL1OS-L1-PIPELINE
lightcurve_czt2.fits,.fits,11.14,6,HEL1OS,Aditya-L1,N/A,N/A,HEL1OS-L1-PIPELINE
hel1os_cdte_spectra_cdte1.fits,.fits,21.12,2,HEL1OS,Aditya-L1,N/A,N/A,HEL1OS-L1-PIPELINE
lightcurve_cdte2.fits,.fits,11.13,6,HEL1OS,Aditya-L1,N/A,N/A,HEL1OS-L1-PIPELINE
lightcurve_cdte1.fits,.fits,11.13,6,HEL1OS,Aditya-L1,N/A,N/A,HEL1OS-L1-PIPELINE
hel1os_cdte_spectra_cdte2.fits,.fits,21.12,2,HEL1OS,Aditya-L1,N/A,N/A,HEL1OS-L1-PIPELINE
evt.fits,.fits,145.0,5,HEL1OS,Aditya-L1,N/A,N/A,HEL1OS-L1-PIPELINE
gticzt1.fits,.fits,0.01,2,HEL1OS,Aditya-L1,N/A,N/A,HEL1OS-L1-PIPELINE
hk.fits,.fits,2.34,2,HEL1OS,Aditya-L1,N/A,N/A,HEL1OS-L1-PIPELINE
gticdte2.fits,.fits,0.01,2,HEL1OS,Aditya-L1,N/A,N/A,HEL1OS-L1-PIPELINE
gticzt2.fits,.fits,0.01,2,HEL1OS,Aditya-L1,N/A,N/A,HEL1OS-L1-PIPELINE
gticdte1.fits,.fits,0.01,2,HEL1OS,Aditya-L1,N/A,N/A,HEL1OS-L1-PIPELINE
hel1os_czt_spectra_czt1.fits,.fits,14.12,2,HEL1OS,Aditya-L1,N/A,N/A,HEL1OS-L1-PIPELINE
hel1os_czt_spectra_czt2.fits,.fits,14.12,2,HEL1OS,Aditya-L1,N/A,N/A,HEL1OS-L1-PIPELINE
lightcurve_czt1.fits,.fits,11.14,6,HEL1OS,Aditya-L1,N/A,N/A,HEL1OS-L1-PIPELINE
lightcurve_czt2.fits,.fits,11.14,6,HEL1OS,Aditya-L1,N/A,N/A,HEL1OS-L1-PIPELINE
hel1os_cdte_spectra_cdte1.fits,.fits,21.12,2,HEL1OS,Aditya-L1,N/A,N/A,HEL1OS-L1-PIPELINE
lightcurve_cdte2.fits,.fits,11.13,6,HEL1OS,Aditya-L1,N/A,N/A,HEL1OS-L1-PIPELINE
lightcurve_cdte1.fits,.fits,11.12,6,HEL1OS,Aditya-L1,N/A,N/A,HEL1OS-L1-PIPELINE
hel1os_cdte_spectra_cdte2.fits,.fits,21.12,2,HEL1OS,Aditya-L1,N/A,N/A,HEL1OS-L1-PIPELINE
evt.fits,.fits,158.27,5,HEL1OS,Aditya-L1,N/A,N/A,HEL1OS-L1-PIPELINE
gticzt1.fits,.fits,0.01,2,HEL1OS,Aditya-L1,N/A,N/A,HEL1OS-L1-PIPELINE
hk.fits,.fits,2.45,2,HEL1OS,Aditya-L1,N/A,N/A,HEL1OS-L1-PIPELINE
gticdte2.fits,.fits,0.01,2,HEL1OS,Aditya-L1,N/A,N/A,HEL1OS-L1-PIPELINE
gticzt2.fits,.fits,0.01,2,HEL1OS,Aditya-L1,N/A,N/A,HEL1OS-L1-PIPELINE
gticdte1.fits,.fits,0.01,2,HEL1OS,Aditya-L1,N/A,N/A,HEL1OS-L1-PIPELINE
gticdte2.fits,.fits,0.01,2,HEL1OS,Aditya-L1,N/A,N/A,HEL1OS-L1-PIPELINE
gticdte1.fits,.fits,0.01,2,HEL1OS,Aditya-L1,N/A,N/A,HEL1OS-L1-PIPELINE
gticdte2.fits,.fits,0.01,2,HEL1OS,Aditya-L1,N/A,N/A,HEL1OS-L1-PIPELINE
gticdte1.fits,.fits,0.01,2,HEL1OS,Aditya-L1,N/A,N/A,HEL1OS-L1-PIPELINE
