Filename,File Type,File Size (MB),Total HDUs,Instrument,Telescope,Observation Date,Object,Creator
AL1_SOLEXS_20250714_SDD1_L1.gti,.gti,0.01,2,SoLEXS,AL1,N/A,N/A,solexs_pipeline-1.3
AL1_SOLEXS_20250714_SDD2_L1.gti,.gti,0.01,2,SoLEXS,AL1,N/A,N/A,solexs_pipeline-1.3
AL1_SOLEXS_20250716_SDD1_L1.gti,.gti,0.01,2,SoLEXS,AL1,N/A,N/A,solexs_pipeline-1.3
AL1_SOLEXS_20250716_SDD2_L1.gti,.gti,0.01,2,SoLEXS,AL1,N/A,N/A,solexs_pipeline-1.3
AL1_SOLEXS_20250419_SDD1_L1.gti,.gti,0.01,2,SoLEXS,AL1,N/A,N/A,solexs_pipeline-1.3
AL1_SOLEXS_20250419_SDD2_L1.gti,.gti,0.01,2,SoLEXS,AL1,N/A,N/A,solexs_pipeline-1.3
AL1_SOLEXS_20250604_SDD1_L1.gti,.gti,0.01,2,SoLEXS,AL1,N/A,N/A,solexs_pipeline-1.3
AL1_SOLEXS_20250604_SDD2_L1.gti,.gti,0.01,2,SoLEXS,AL1,N/A,N/A,solexs_pipeline-1.3
AL1_SOLEXS_20250718_SDD1_L1.gti,.gti,0.01,2,SoLEXS,AL1,N/A,N/A,solexs_pipeline-1.3
AL1_SOLEXS_20250718_SDD2_L1.gti,.gti,0.01,2,SoLEXS,AL1,N/A,N/A,solexs_pipeline-1.3
AL1_SOLEXS_20250422_SDD1_L1.gti,.gti,0.01,2,SoLEXS,AL1,N/A,N/A,solexs_pipeline-1.3
AL1_SOLEXS_20250422_SDD2_L1.gti,.gti,0.01,2,SoLEXS,AL1,N/A,N/A,solexs_pipeline-1.3
AL1_SOLEXS_20250628_SDD1_L1.gti,.gti,0.01,2,SoLEXS,AL1,N/A,N/A,solexs_pipeline-1.3
AL1_SOLEXS_20250628_SDD2_L1.gti,.gti,0.01,2,SoLEXS,AL1,N/A,N/A,solexs_pipeline-1.3
AL1_SOLEXS_20250617_SDD1_L1.gti,.gti,0.01,2,SoLEXS,AL1,N/A,N/A,solexs_pipeline-1.3
AL1_SOLEXS_20250617_SDD2_L1.gti,.gti,0.01,2,SoLEXS,AL1,N/A,N/A,solexs_pipeline-1.3
AL1_SOLEXS_20250708_SDD1_L1.gti,.gti,0.01,2,SoLEXS,AL1,N/A,N/A,solexs_pipeline-1.3
AL1_SOLEXS_20250708_SDD2_L1.gti,.gti,0.01,2,SoLEXS,AL1,N/A,N/A,solexs_pipeline-1.3
AL1_SOLEXS_20250629_SDD1_L1.gti,.gti,0.01,2,SoLEXS,AL1,N/A,N/A,solexs_pipeline-1.3
AL1_SOLEXS_20250629_SDD2_L1.gti,.gti,0.01,2,SoLEXS,AL1,N/A,N/A,solexs_pipeline-1.3
AL1_SOLEXS_20250627_SDD1_L1.gti,.gti,0.01,2,SoLEXS,AL1,N/A,N/A,solexs_pipeline-1.3
AL1_SOLEXS_20250627_SDD2_L1.gti,.gti,0.01,2,SoLEXS,AL1,N/A,N/A,solexs_pipeline-1.3
AL1_SOLEXS_20250621_SDD1_L1.gti,.gti,0.01,2,SoLEXS,AL1,N/A,N/A,solexs_pipeline-1.3
AL1_SOLEXS_20250621_SDD2_L1.gti,.gti,0.01,2,SoLEXS,AL1,N/A,N/A,solexs_pipeline-1.3
AL1_SOLEXS_20250728_SDD1_L1.gti,.gti,0.01,2,SoLEXS,AL1,N/A,N/A,solexs_pipeline-1.3
AL1_SOLEXS_20250728_SDD2_L1.gti,.gti,0.01,2,SoLEXS,AL1,N/A,N/A,solexs_pipeline-1.3
AL1_SOLEXS_20251103_SDD2_L1.lc,.lc,1.33,2,SoLEXS,AL1,N/A,N/A,solexs_pipeline-1.4
AL1_SOLEXS_20251206_SDD2_L1.lc,.lc,1.33,2,SoLEXS,AL1,N/A,N/A,solexs_pipeline-1.4
AL1_SOLEXS_20251014_SDD2_L1.lc,.lc,1.0,2,SoLEXS,AL1,N/A,N/A,solexs_pipeline-1.4
AL1_SOLEXS_20250925_SDD2_L1.lc,.lc,1.0,2,SoLEXS,AL1,N/A,N/A,solexs_pipeline-1.3
AL1_SOLEXS_20251202_SDD2_L1.lc,.lc,1.33,2,SoLEXS,AL1,N/A,N/A,solexs_pipeline-1.4
AL1_SOLEXS_20251110_SDD2_L1.lc,.lc,1.0,2,SoLEXS,AL1,N/A,N/A,solexs_pipeline-1.4
AL1_SOLEXS_20251216_SDD2_L1.lc,.lc,1.33,2,SoLEXS,AL1,N/A,N/A,solexs_pipeline-1.4
AL1_SOLEXS_20251012_SDD2_L1.lc,.lc,1.0,2,SoLEXS,AL1,N/A,N/A,solexs_pipeline-1.3
AL1_SOLEXS_20251211_SDD2_L1.lc,.lc,1.0,2,SoLEXS,AL1,N/A,N/A,solexs_pipeline-1.4
AL1_SOLEXS_20250918_SDD2_L1.lc,.lc,1.0,2,SoLEXS,AL1,N/A,N/A,solexs_pipeline-1.3
AL1_SOLEXS_20251105_SDD2_L1.lc,.lc,1.33,2,SoLEXS,AL1,N/A,N/A,solexs_pipeline-1.4
AL1_SOLEXS_20251027_SDD2_L1.lc,.lc,1.33,2,SoLEXS,AL1,N/A,N/A,solexs_pipeline-1.4
AL1_SOLEXS_20251112_SDD2_L1.lc,.lc,1.33,2,SoLEXS,AL1,N/A,N/A,solexs_pipeline-1.4
AL1_SOLEXS_20251031_SDD2_L1.lc,.lc,1.33,2,SoLEXS,AL1,N/A,N/A,solexs_pipeline-1.4
AL1_SOLEXS_20251017_SDD2_L1.lc,.lc,1.33,2,SoLEXS,AL1,N/A,N/A,solexs_pipeline-1.4
AL1_SOLEXS_20250915_SDD2_L1.lc,.lc,1.33,2,SoLEXS,AL1,N/A,N/A,solexs_pipeline-1.3
AL1_SOLEXS_20251018_SDD2_L1.lc,.lc,1.33,2,SoLEXS,AL1,N/A,N/A,solexs_pipeline-1.4
AL1_SOLEXS_20251119_SDD2_L1.lc,.lc,1.0,2,SoLEXS,AL1,N/A,N/A,solexs_pipeline-1.4
AL1_SOLEXS_20251008_SDD2_L1.lc,.lc,1.33,2,SoLEXS,AL1,N/A,N/A,solexs_pipeline-1.3
AL1_SOLEXS_20251125_SDD2_L1.lc,.lc,1.33,2,SoLEXS,AL1,N/A,N/A,solexs_pipeline-1.4
AL1_SOLEXS_20251108_SDD2_L1.lc,.lc,1.33,2,SoLEXS,AL1,N/A,N/A,solexs_pipeline-1.4
AL1_SOLEXS_20251204_SDD2_L1.lc,.lc,1.0,2,SoLEXS,AL1,N/A,N/A,solexs_pipeline-1.4
AL1_SOLEXS_20251107_SDD2_L1.lc,.lc,1.33,2,SoLEXS,AL1,N/A,N/A,solexs_pipeline-1.4
AL1_SOLEXS_20251011_SDD2_L1.lc,.lc,1.33,2,SoLEXS,AL1,N/A,N/A,solexs_pipeline-1.3
AL1_SOLEXS_20251118_SDD2_L1.lc,.lc,1.33,2,SoLEXS,AL1,N/A,N/A,solexs_pipeline-1.4
AL1_SOLEXS_20251023_SDD2_L1.lc,.lc,1.0,2,SoLEXS,AL1,N/A,N/A,solexs_pipeline-1.4
AL1_SOLEXS_20251104_SDD2_L1.lc,.lc,1.0,2,SoLEXS,AL1,N/A,N/A,solexs_pipeline-1.4
AL1_SOLEXS_20251013_SDD2_L1.lc,.lc,1.33,2,SoLEXS,AL1,N/A,N/A,solexs_pipeline-1.4
AL1_SOLEXS_20250911_SDD2_L1.lc,.lc,1.33,2,SoLEXS,AL1,N/A,N/A,solexs_pipeline-1.3
AL1_SOLEXS_20251113_SDD2_L1.lc,.lc,1.33,2,SoLEXS,AL1,N/A,N/A,solexs_pipeline-1.4
AL1_SOLEXS_20260513_SDD2_L1.lc,.lc,1.33,2,SoLEXS,AL1,N/A,N/A,solexs_pipeline-1.4
AL1_SOLEXS_20260624_SDD2_L1.lc,.lc,1.33,2,SoLEXS,AL1,N/A,N/A,solexs_pipeline-1.4
AL1_SOLEXS_20240503_SDD2_L1.lc,.lc,1.33,2,SoLEXS,AL1,N/A,N/A,solexs_pipeline-1.4
AL1_SOLEXS_20260614_SDD2_L1.lc,.lc,1.33,2,SoLEXS,AL1,N/A,N/A,solexs_pipeline-1.4
AL1_SOLEXS_20260617_SDD2_L1.lc,.lc,1.33,2,SoLEXS,AL1,N/A,N/A,solexs_pipeline-1.4
AL1_SOLEXS_20240529_SDD2_L1.lc,.lc,1.33,2,SoLEXS,AL1,N/A,N/A,solexs_pipeline-1.4
AL1_SOLEXS_20260516_SDD2_L1.lc,.lc,1.33,2,SoLEXS,AL1,N/A,N/A,solexs_pipeline-1.4
AL1_SOLEXS_20240510_SDD2_L1.lc,.lc,1.33,2,SoLEXS,AL1,N/A,N/A,solexs_pipeline-1.4
AL1_SOLEXS_20260521_SDD2_L1.lc,.lc,1.33,2,SoLEXS,AL1,N/A,N/A,solexs_pipeline-1.4
AL1_SOLEXS_20260620_SDD2_L1.lc,.lc,1.33,2,SoLEXS,AL1,N/A,N/A,solexs_pipeline-1.4
AL1_SOLEXS_20260618_SDD2_L1.lc,.lc,1.33,2,SoLEXS,AL1,N/A,N/A,solexs_pipeline-1.4
AL1_SOLEXS_20260517_SDD2_L1.lc,.lc,1.33,2,SoLEXS,AL1,N/A,N/A,solexs_pipeline-1.4
AL1_SOLEXS_20260621_SDD2_L1.lc,.lc,1.33,2,SoLEXS,AL1,N/A,N/A,solexs_pipeline-1.4
AL1_SOLEXS_20240504_SDD2_L1.lc,.lc,1.33,2,SoLEXS,AL1,N/A,N/A,solexs_pipeline-1.4
AL1_SOLEXS_20260613_SDD2_L1.lc,.lc,1.33,2,SoLEXS,AL1,N/A,N/A,solexs_pipeline-1.4
AL1_SOLEXS_20240517_SDD2_L1.lc,.lc,1.33,2,SoLEXS,AL1,N/A,N/A,solexs_pipeline-1.4
AL1_SOLEXS_20240418_SDD2_L1.lc,.lc,1.33,2,SoLEXS,AL1,N/A,N/A,solexs_pipeline-1.4
AL1_SOLEXS_20260622_SDD2_L1.lc,.lc,1.33,2,SoLEXS,AL1,N/A,N/A,solexs_pipeline-1.4
AL1_SOLEXS_20260608_SDD2_L1.lc,.lc,1.33,2,SoLEXS,AL1,N/A,N/A,solexs_pipeline-1.4
AL1_SOLEXS_20260508_SDD2_L1.lc,.lc,1.33,2,SoLEXS,AL1,N/A,N/A,solexs_pipeline-1.4
AL1_SOLEXS_20260520_SDD2_L1.lc,.lc,1.33,2,SoLEXS,AL1,N/A,N/A,solexs_pipeline-1.4
AL1_SOLEXS_20240417_SDD2_L1.lc,.lc,1.33,2,SoLEXS,AL1,N/A,N/A,solexs_pipeline-1.4
AL1_SOLEXS_20240420_SDD2_L1.lc,.lc,1.33,2,SoLEXS,AL1,N/A,N/A,solexs_pipeline-1.4
AL1_SOLEXS_20260601_SDD2_L1.lc,.lc,1.33,2,SoLEXS,AL1,N/A,N/A,solexs_pipeline-1.4
AL1_SOLEXS_20240416_SDD2_L1.lc,.lc,1.33,2,SoLEXS,AL1,N/A,N/A,solexs_pipeline-1.4
AL1_SOLEXS_20240521_SDD2_L1.lc,.lc,1.33,2,SoLEXS,AL1,N/A,N/A,solexs_pipeline-1.4
AL1_SOLEXS_20240523_SDD2_L1.lc,.lc,1.33,2,SoLEXS,AL1,N/A,N/A,solexs_pipeline-1.4
AL1_SOLEXS_20260611_SDD2_L1.lc,.lc,1.33,2,SoLEXS,AL1,N/A,N/A,solexs_pipeline-1.4
AL1_SOLEXS_20260531_SDD2_L1.lc,.lc,1.33,2,SoLEXS,AL1,N/A,N/A,solexs_pipeline-1.4
AL1_SOLEXS_20240415_SDD2_L1.lc,.lc,1.33,2,SoLEXS,AL1,N/A,N/A,solexs_pipeline-1.4
AL1_SOLEXS_20260509_SDD2_L1.lc,.lc,1.33,2,SoLEXS,AL1,N/A,N/A,solexs_pipeline-1.4
AL1_SOLEXS_20260623_SDD2_L1.lc,.lc,1.33,2,SoLEXS,AL1,N/A,N/A,solexs_pipeline-1.4
AL1_SOLEXS_20240421_SDD2_L1.lc,.lc,1.33,2,SoLEXS,AL1,N/A,N/A,solexs_pipeline-1.4
AL1_SOLEXS_20260528_SDD2_L1.lc,.lc,1.33,2,SoLEXS,AL1,N/A,N/A,solexs_pipeline-1.4
AL1_SOLEXS_20260510_SDD2_L1.lc,.lc,1.33,2,SoLEXS,AL1,N/A,N/A,solexs_pipeline-1.4
AL1_SOLEXS_20260610_SDD2_L1.lc,.lc,1.33,2,SoLEXS,AL1,N/A,N/A,solexs_pipeline-1.4
AL1_SOLEXS_20260515_SDD2_L1.lc,.lc,1.33,2,SoLEXS,AL1,N/A,N/A,solexs_pipeline-1.4
AL1_SOLEXS_20240419_SDD2_L1.lc,.lc,1.33,2,SoLEXS,AL1,N/A,N/A,solexs_pipeline-1.4
AL1_SOLEXS_20260526_SDD2_L1.lc,.lc,1.33,2,SoLEXS,AL1,N/A,N/A,solexs_pipeline-1.4
AL1_SOLEXS_20240528_SDD2_L1.lc,.lc,1.33,2,SoLEXS,AL1,N/A,N/A,solexs_pipeline-1.4
AL1_SOLEXS_20260406_SDD2_L1.lc,.lc,1.33,2,SoLEXS,AL1,N/A,N/A,solexs_pipeline-1.4
AL1_SOLEXS_20240310_SDD2_L1.lc,.lc,1.33,2,SoLEXS,AL1,N/A,N/A,solexs_pipeline-1.4
AL1_SOLEXS_20240322_SDD2_L1.lc,.lc,1.33,2,SoLEXS,AL1,N/A,N/A,solexs_pipeline-1.4
AL1_SOLEXS_20260410_SDD2_L1.lc,.lc,1.33,2,SoLEXS,AL1,N/A,N/A,solexs_pipeline-1.4
AL1_SOLEXS_20240408_SDD2_L1.lc,.lc,1.33,2,SoLEXS,AL1,N/A,N/A,solexs_pipeline-1.4
AL1_SOLEXS_20240402_SDD2_L1.lc,.lc,1.33,2,SoLEXS,AL1,N/A,N/A,solexs_pipeline-1.4
AL1_SOLEXS_20240401_SDD2_L1.lc,.lc,1.33,2,SoLEXS,AL1,N/A,N/A,solexs_pipeline-1.4
AL1_SOLEXS_20260414_SDD2_L1.lc,.lc,1.33,2,SoLEXS,AL1,N/A,N/A,solexs_pipeline-1.4
AL1_SOLEXS_20260331_SDD2_L1.lc,.lc,1.33,2,SoLEXS,AL1,N/A,N/A,solexs_pipeline-1.4
AL1_SOLEXS_20240404_SDD2_L1.lc,.lc,1.33,2,SoLEXS,AL1,N/A,N/A,solexs_pipeline-1.4
AL1_SOLEXS_20240315_SDD2_L1.lc,.lc,1.33,2,SoLEXS,AL1,N/A,N/A,solexs_pipeline-1.4
AL1_SOLEXS_20240321_SDD2_L1.lc,.lc,1.33,2,SoLEXS,AL1,N/A,N/A,solexs_pipeline-1.4
AL1_SOLEXS_20260404_SDD2_L1.lc,.lc,1.33,2,SoLEXS,AL1,N/A,N/A,solexs_pipeline-1.4
AL1_SOLEXS_20260330_SDD2_L1.lc,.lc,1.33,2,SoLEXS,AL1,N/A,N/A,solexs_pipeline-1.4
AL1_SOLEXS_20240403_SDD2_L1.lc,.lc,1.33,2,SoLEXS,AL1,N/A,N/A,solexs_pipeline-1.4
AL1_SOLEXS_20240311_SDD2_L1.lc,.lc,1.33,2,SoLEXS,AL1,N/A,N/A,solexs_pipeline-1.4
AL1_SOLEXS_20260408_SDD2_L1.lc,.lc,1.33,2,SoLEXS,AL1,N/A,N/A,solexs_pipeline-1.4
AL1_SOLEXS_20260401_SDD2_L1.lc,.lc,1.33,2,SoLEXS,AL1,N/A,N/A,solexs_pipeline-1.4
AL1_SOLEXS_20240317_SDD2_L1.lc,.lc,1.33,2,SoLEXS,AL1,N/A,N/A,solexs_pipeline-1.4
AL1_SOLEXS_20260419_SDD2_L1.lc,.lc,1.33,2,SoLEXS,AL1,N/A,N/A,solexs_pipeline-1.4
AL1_SOLEXS_20260411_SDD2_L1.lc,.lc,1.33,2,SoLEXS,AL1,N/A,N/A,solexs_pipeline-1.4
AL1_SOLEXS_20260413_SDD2_L1.lc,.lc,1.33,2,SoLEXS,AL1,N/A,N/A,solexs_pipeline-1.4
AL1_SOLEXS_20260412_SDD2_L1.lc,.lc,1.33,2,SoLEXS,AL1,N/A,N/A,solexs_pipeline-1.4
AL1_SOLEXS_20240331_SDD2_L1.lc,.lc,1.33,2,SoLEXS,AL1,N/A,N/A,solexs_pipeline-1.4
AL1_SOLEXS_20260407_SDD2_L1.lc,.lc,1.33,2,SoLEXS,AL1,N/A,N/A,solexs_pipeline-1.4
AL1_SOLEXS_20260409_SDD2_L1.lc,.lc,1.33,2,SoLEXS,AL1,N/A,N/A,solexs_pipeline-1.4
AL1_SOLEXS_20240305_SDD2_L1.lc,.lc,1.33,2,SoLEXS,AL1,N/A,N/A,solexs_pipeline-1.4
AL1_SOLEXS_20240316_SDD2_L1.lc,.lc,1.33,2,SoLEXS,AL1,N/A,N/A,solexs_pipeline-1.4
AL1_SOLEXS_20260418_SDD2_L1.lc,.lc,1.33,2,SoLEXS,AL1,N/A,N/A,solexs_pipeline-1.4
AL1_SOLEXS_20260420_SDD2_L1.lc,.lc,1.33,2,SoLEXS,AL1,N/A,N/A,solexs_pipeline-1.4
AL1_SOLEXS_20240326_SDD2_L1.lc,.lc,1.33,2,SoLEXS,AL1,N/A,N/A,solexs_pipeline-1.4
AL1_SOLEXS_20240407_SDD2_L1.lc,.lc,1.33,2,SoLEXS,AL1,N/A,N/A,solexs_pipeline-1.4
AL1_SOLEXS_20240312_SDD2_L1.lc,.lc,1.33,2,SoLEXS,AL1,N/A,N/A,solexs_pipeline-1.4
AL1_SOLEXS_20240320_SDD2_L1.lc,.lc,1.33,2,SoLEXS,AL1,N/A,N/A,solexs_pipeline-1.4
AL1_SOLEXS_20260405_SDD2_L1.lc,.lc,1.33,2,SoLEXS,AL1,N/A,N/A,solexs_pipeline-1.4
AL1_SOLEXS_20240329_SDD2_L1.lc,.lc,1.33,2,SoLEXS,AL1,N/A,N/A,solexs_pipeline-1.4
AL1_SOLEXS_20240325_SDD2_L1.lc,.lc,1.33,2,SoLEXS,AL1,N/A,N/A,solexs_pipeline-1.4
AL1_SOLEXS_20260103_SDD2_L1.lc,.lc,1.0,2,SoLEXS,AL1,N/A,N/A,solexs_pipeline-1.4
AL1_SOLEXS_20260107_SDD2_L1.lc,.lc,1.0,2,SoLEXS,AL1,N/A,N/A,solexs_pipeline-1.4
AL1_SOLEXS_20260102_SDD2_L1.lc,.lc,1.0,2,SoLEXS,AL1,N/A,N/A,solexs_pipeline-1.4
AL1_SOLEXS_20260209_SDD2_L1.lc,.lc,1.0,2,SoLEXS,AL1,N/A,N/A,solexs_pipeline-1.4
AL1_SOLEXS_20251226_SDD2_L1.lc,.lc,1.0,2,SoLEXS,AL1,N/A,N/A,solexs_pipeline-1.4
AL1_SOLEXS_20260314_SDD2_L1.lc,.lc,1.0,2,SoLEXS,AL1,N/A,N/A,solexs_pipeline-1.4
AL1_SOLEXS_20260108_SDD2_L1.lc,.lc,1.33,2,SoLEXS,AL1,N/A,N/A,solexs_pipeline-1.4
AL1_SOLEXS_20260320_SDD2_L1.lc,.lc,1.0,2,SoLEXS,AL1,N/A,N/A,solexs_pipeline-1.4
AL1_SOLEXS_20260109_SDD2_L1.lc,.lc,1.33,2,SoLEXS,AL1,N/A,N/A,solexs_pipeline-1.4
AL1_SOLEXS_20260324_SDD2_L1.lc,.lc,1.33,2,SoLEXS,AL1,N/A,N/A,solexs_pipeline-1.4
AL1_SOLEXS_20260222_SDD2_L1.lc,.lc,1.0,2,SoLEXS,AL1,N/A,N/A,solexs_pipeline-1.4
AL1_SOLEXS_20260312_SDD2_L1.lc,.lc,1.33,2,SoLEXS,AL1,N/A,N/A,solexs_pipeline-1.4
AL1_SOLEXS_20260315_SDD2_L1.lc,.lc,1.0,2,SoLEXS,AL1,N/A,N/A,solexs_pipeline-1.4
AL1_SOLEXS_20260223_SDD2_L1.lc,.lc,1.0,2,SoLEXS,AL1,N/A,N/A,solexs_pipeline-1.4
AL1_SOLEXS_20260305_SDD2_L1.lc,.lc,1.0,2,SoLEXS,AL1,N/A,N/A,solexs_pipeline-1.4
AL1_SOLEXS_20260304_SDD2_L1.lc,.lc,1.0,2,SoLEXS,AL1,N/A,N/A,solexs_pipeline-1.4
AL1_SOLEXS_20260226_SDD2_L1.lc,.lc,1.33,2,SoLEXS,AL1,N/A,N/A,solexs_pipeline-1.4
AL1_SOLEXS_20260110_SDD2_L1.lc,.lc,1.0,2,SoLEXS,AL1,N/A,N/A,solexs_pipeline-1.4
AL1_SOLEXS_20260218_SDD2_L1.lc,.lc,1.0,2,SoLEXS,AL1,N/A,N/A,solexs_pipeline-1.4
AL1_SOLEXS_20260106_SDD2_L1.lc,.lc,1.33,2,SoLEXS,AL1,N/A,N/A,solexs_pipeline-1.4
AL1_SOLEXS_20260318_SDD2_L1.lc,.lc,1.33,2,SoLEXS,AL1,N/A,N/A,solexs_pipeline-1.4
AL1_SOLEXS_20260319_SDD2_L1.lc,.lc,1.0,2,SoLEXS,AL1,N/A,N/A,solexs_pipeline-1.4
AL1_SOLEXS_20260216_SDD2_L1.lc,.lc,1.33,2,SoLEXS,AL1,N/A,N/A,solexs_pipeline-1.4
AL1_SOLEXS_20260307_SDD2_L1.lc,.lc,1.0,2,SoLEXS,AL1,N/A,N/A,solexs_pipeline-1.4
AL1_SOLEXS_20250417_SDD2_L1.lc,.lc,1.33,2,SoLEXS,AL1,N/A,N/A,solexs_pipeline-1.3
AL1_SOLEXS_20250420_SDD2_L1.lc,.lc,1.33,2,SoLEXS,AL1,N/A,N/A,solexs_pipeline-1.3
AL1_SOLEXS_20250419_SDD2_L1.lc,.lc,1.33,2,SoLEXS,AL1,N/A,N/A,solexs_pipeline-1.3
AL1_SOLEXS_20251103_SDD2_L1.pi,.pi,4.0,2,SoLEXS,AL1,N/A,N/A,solexs_pipeline-1.4
AL1_SOLEXS_20251014_SDD2_L1.pi,.pi,1.0,2,SoLEXS,AL1,N/A,N/A,solexs_pipeline-1.4
AL1_SOLEXS_20250912_SDD2_L1.pi,.pi,1.0,2,SoLEXS,AL1,N/A,N/A,solexs_pipeline-1.3
AL1_SOLEXS_20251202_SDD2_L1.pi,.pi,3.0,2,SoLEXS,AL1,N/A,N/A,solexs_pipeline-1.4
AL1_SOLEXS_20251130_SDD2_L1.pi,.pi,4.0,2,SoLEXS,AL1,N/A,N/A,solexs_pipeline-1.4
AL1_SOLEXS_20251012_SDD2_L1.pi,.pi,5.0,2,SoLEXS,AL1,N/A,N/A,solexs_pipeline-1.3
AL1_SOLEXS_20251105_SDD2_L1.pi,.pi,1.0,2,SoLEXS,AL1,N/A,N/A,solexs_pipeline-1.4
AL1_SOLEXS_20251027_SDD2_L1.pi,.pi,13.0,2,SoLEXS,AL1,N/A,N/A,solexs_pipeline-1.4
AL1_SOLEXS_20251112_SDD2_L1.pi,.pi,48.0,2,SoLEXS,AL1,N/A,N/A,solexs_pipeline-1.4
AL1_SOLEXS_20251031_SDD2_L1.pi,.pi,1.0,2,SoLEXS,AL1,N/A,N/A,solexs_pipeline-1.4
AL1_SOLEXS_20251018_SDD2_L1.pi,.pi,12.0,2,SoLEXS,AL1,N/A,N/A,solexs_pipeline-1.4
AL1_SOLEXS_20251125_SDD2_L1.pi,.pi,20.0,2,SoLEXS,AL1,N/A,N/A,solexs_pipeline-1.4
AL1_SOLEXS_20251108_SDD2_L1.pi,.pi,14.0,2,SoLEXS,AL1,N/A,N/A,solexs_pipeline-1.4
AL1_SOLEXS_20251107_SDD2_L1.pi,.pi,1.0,2,SoLEXS,AL1,N/A,N/A,solexs_pipeline-1.4
AL1_SOLEXS_20251128_SDD2_L1.pi,.pi,1.0,2,SoLEXS,AL1,N/A,N/A,solexs_pipeline-1.4
AL1_SOLEXS_20251118_SDD2_L1.pi,.pi,10.0,2,SoLEXS,AL1,N/A,N/A,solexs_pipeline-1.4
AL1_SOLEXS_20250930_SDD2_L1.pi,.pi,1.0,2,SoLEXS,AL1,N/A,N/A,solexs_pipeline-1.3
AL1_SOLEXS_20251124_SDD2_L1.pi,.pi,4.0,2,SoLEXS,AL1,N/A,N/A,solexs_pipeline-1.4
AL1_SOLEXS_20251210_SDD2_L1.pi,.pi,1.0,2,SoLEXS,AL1,N/A,N/A,solexs_pipeline-1.4
AL1_SOLEXS_20250920_SDD2_L1.pi,.pi,1.0,2,SoLEXS,AL1,N/A,N/A,solexs_pipeline-1.3
AL1_SOLEXS_20251009_SDD2_L1.pi,.pi,1.0,2,SoLEXS,AL1,N/A,N/A,solexs_pipeline-1.3
AL1_SOLEXS_20251013_SDD2_L1.pi,.pi,1.0,2,SoLEXS,AL1,N/A,N/A,solexs_pipeline-1.4
AL1_SOLEXS_20251114_SDD2_L1.pi,.pi,1.0,2,SoLEXS,AL1,N/A,N/A,solexs_pipeline-1.4
AL1_SOLEXS_20251201_SDD2_L1.pi,.pi,1.0,2,SoLEXS,AL1,N/A,N/A,solexs_pipeline-1.4
AL1_SOLEXS_20260513_SDD2_L1.pi,.pi,450.56,2,SoLEXS,AL1,N/A,N/A,solexs_pipeline-1.4
AL1_SOLEXS_20260624_SDD2_L1.pi,.pi,450.56,2,SoLEXS,AL1,N/A,N/A,solexs_pipeline-1.4
AL1_SOLEXS_20240503_SDD2_L1.pi,.pi,450.56,2,SoLEXS,AL1,N/A,N/A,solexs_pipeline-1.4
AL1_SOLEXS_20260614_SDD2_L1.pi,.pi,450.56,2,SoLEXS,AL1,N/A,N/A,solexs_pipeline-1.4
AL1_SOLEXS_20260617_SDD2_L1.pi,.pi,450.56,2,SoLEXS,AL1,N/A,N/A,solexs_pipeline-1.4
AL1_SOLEXS_20240529_SDD2_L1.pi,.pi,450.56,2,SoLEXS,AL1,N/A,N/A,solexs_pipeline-1.4
AL1_SOLEXS_20260516_SDD2_L1.pi,.pi,450.56,2,SoLEXS,AL1,N/A,N/A,solexs_pipeline-1.4
AL1_SOLEXS_20240510_SDD2_L1.pi,.pi,450.56,2,SoLEXS,AL1,N/A,N/A,solexs_pipeline-1.4
AL1_SOLEXS_20260521_SDD2_L1.pi,.pi,450.56,2,SoLEXS,AL1,N/A,N/A,solexs_pipeline-1.4
AL1_SOLEXS_20260620_SDD2_L1.pi,.pi,450.56,2,SoLEXS,AL1,N/A,N/A,solexs_pipeline-1.4
AL1_SOLEXS_20260618_SDD2_L1.pi,.pi,450.56,2,SoLEXS,AL1,N/A,N/A,solexs_pipeline-1.4
AL1_SOLEXS_20260517_SDD2_L1.pi,.pi,450.56,2,SoLEXS,AL1,N/A,N/A,solexs_pipeline-1.4
AL1_SOLEXS_20260621_SDD2_L1.pi,.pi,450.56,2,SoLEXS,AL1,N/A,N/A,solexs_pipeline-1.4
AL1_SOLEXS_20240504_SDD2_L1.pi,.pi,450.56,2,SoLEXS,AL1,N/A,N/A,solexs_pipeline-1.4
AL1_SOLEXS_20260613_SDD2_L1.pi,.pi,450.56,2,SoLEXS,AL1,N/A,N/A,solexs_pipeline-1.4
AL1_SOLEXS_20240517_SDD2_L1.pi,.pi,450.56,2,SoLEXS,AL1,N/A,N/A,solexs_pipeline-1.4
AL1_SOLEXS_20240418_SDD2_L1.pi,.pi,450.56,2,SoLEXS,AL1,N/A,N/A,solexs_pipeline-1.4
AL1_SOLEXS_20260622_SDD2_L1.pi,.pi,450.56,2,SoLEXS,AL1,N/A,N/A,solexs_pipeline-1.4
AL1_SOLEXS_20260608_SDD2_L1.pi,.pi,450.56,2,SoLEXS,AL1,N/A,N/A,solexs_pipeline-1.4
AL1_SOLEXS_20260508_SDD2_L1.pi,.pi,450.56,2,SoLEXS,AL1,N/A,N/A,solexs_pipeline-1.4
AL1_SOLEXS_20260520_SDD2_L1.pi,.pi,450.56,2,SoLEXS,AL1,N/A,N/A,solexs_pipeline-1.4
